epoch,train_loss,val_loss
1,0.3782767094671726,0.348407506942749
2,0.34607185795903206,0.3178671598434448
3,0.3162926137447357,0.2866229712963104
4,0.28376157581806183,0.25269290804862976
5,0.24951562471687794,0.21795614063739777
6,0.21787649020552635,0.19905675947666168
7,0.20376858115196228,0.20553062856197357
8,0.20533298514783382,0.19022156298160553
9,0.1872697528451681,0.17475326359272003
10,0.17300644144415855,0.1672128140926361
11,0.1630177889019251,0.1530960500240326
12,0.14630423486232758,0.1363723874092102
13,0.12962443754076958,0.12742382287979126
14,0.1187707046046853,0.1122661754488945
15,0.10443550068885088,0.10823338478803635
16,0.09916228614747524,0.09902200102806091
17,0.0889920936897397,0.09403054416179657
18,0.0826719831675291,0.08500032126903534
19,0.07406752835959196,0.07843134552240372
20,0.06638572737574577,0.0740557536482811
21,0.061890273820608854,0.06854140758514404
22,0.05829718988388777,0.06635775417089462
23,0.05411398084834218,0.06687178462743759
24,0.05219195131212473,0.06342200189828873
25,0.05029190704226494,0.06020345166325569
26,0.04634588351473212,0.05779954418540001
27,0.04434048430994153,0.055406853556632996
28,0.042200281750410795,0.05401420593261719
29,0.03939371509477496,0.05115151405334473
30,0.03768561175093055,0.049344610422849655
31,0.03573816455900669,0.04641525819897652
32,0.03358365781605244,0.044740866869688034
33,0.03173635434359312,0.043176665902137756
34,0.029954872792586684,0.03982260823249817
35,0.028253560420125723,0.03918137401342392
36,0.026770614087581635,0.036095988005399704
37,0.024617770221084356,0.03518100082874298
38,0.023923451779410243,0.03308652341365814
39,0.02196170063689351,0.030208956450223923
40,0.020412958227097988,0.028589965775609016
41,0.019623443251475692,0.027343666180968285
42,0.01864810101687908,0.025060227140784264
43,0.01646954007446766,0.02419392578303814
44,0.015278114005923271,0.02175130322575569
45,0.014439454302191734,0.020857878029346466
46,0.013882302329875529,0.024398889392614365
47,0.015109217260032892,0.017868151888251305
48,0.01233313197735697,0.01730608195066452
49,0.011623849510215223,0.020357713103294373
50,0.012788817286491394,0.01553354598581791
51,0.010911455610767007,0.015276305377483368
52,0.01017355383373797,0.01709509640932083
53,0.010917080682702363,0.013473069295287132
54,0.009142865426838398,0.013239654712378979
55,0.008597307547461241,0.015373416244983673
56,0.009301486425101757,0.012445923872292042
57,0.008011928002815694,0.012282023206353188
58,0.007719656394328922,0.011607984080910683
59,0.00708507583476603,0.01104734092950821
60,0.006965920852962881,0.011902852915227413
61,0.007684475218411535,0.012039460241794586
62,0.00754551641875878,0.014692889526486397
63,0.010005891206674278,0.012029744684696198
64,0.008314150152727962,0.010997261852025986
65,0.0069683954934589565,0.010989830829203129
66,0.006783216551411897,0.012956992723047733
67,0.008007914759218693,0.0096592977643013
68,0.006446277955546975,0.0097863944247365
69,0.005926186102442443,0.010105792433023453
70,0.005743291578255594,0.011441214010119438
71,0.0068347314081620425,0.010946809314191341
72,0.0074724871083162725,0.009794519282877445
73,0.005862568854354322,0.008812743239104748
74,0.0053746060584671795,0.009436272084712982
75,0.0056027614045888186,0.008263450115919113
76,0.0057226953213103116,0.00816098041832447
77,0.004801506991498172,0.008816014975309372
78,0.005177660961635411,0.008326220326125622
79,0.005728605145122856,0.009627100080251694
80,0.005754075478762388,0.008702268823981285
81,0.006045806978363544,0.008386367000639439
82,0.006379957660101354,0.007725036237388849
83,0.0047922246740199625,0.008199244737625122
84,0.005294613540172577,0.008389906026422977
85,0.0052670149598270655,0.007959295064210892
