epoch,train_loss,val_loss
1,0.258070170879364,0.25106093287467957
2,0.25410304963588715,0.24717342853546143
3,0.25059380754828453,0.2434317171573639
4,0.24689170718193054,0.2398734986782074
5,0.24348123744130135,0.23646585643291473
6,0.24013305269181728,0.23321397602558136
7,0.23713350482285023,0.23012381792068481
8,0.23416258580982685,0.22722995281219482
9,0.23147899843752384,0.22452320158481598
10,0.2290443442761898,0.22201114892959595
11,0.22653786651790142,0.2197175770998001
12,0.22430379875004292,0.21761244535446167
13,0.22240198403596878,0.21568554639816284
14,0.22054067812860012,0.21395054459571838
15,0.21903820894658566,0.21238566935062408
16,0.21760623343288898,0.21100583672523499
17,0.2162848748266697,0.20979705452919006
18,0.21522868052124977,0.20873990654945374
19,0.21427667513489723,0.2078223079442978
20,0.213453384116292,0.20702411234378815
21,0.21275090798735619,0.2063356339931488
22,0.21215886436402798,0.20574577152729034
23,0.21161112375557423,0.205222487449646
24,0.21111715398728848,0.20474591851234436
25,0.21069530211389065,0.2043106108903885
26,0.21036338433623314,0.20390470325946808
27,0.20996821112930775,0.2035222202539444
28,0.20960591174662113,0.2031484842300415
29,0.20923088677227497,0.2027658075094223
30,0.20884509570896626,0.20237018167972565
31,0.20843821577727795,0.20195525884628296
32,0.20801743865013123,0.2015499472618103
33,0.2075807899236679,0.20113469660282135
34,0.20712163113057613,0.20070739090442657
35,0.20664380118250847,0.20025452971458435
36,0.20614603906869888,0.19976744055747986
37,0.20559081248939037,0.1992749273777008
38,0.20499440096318722,0.1987411379814148
39,0.20440197922289371,0.19815406203269958
40,0.20379777438938618,0.197546124458313
41,0.2031747493892908,0.19691400229930878
42,0.20256924629211426,0.19624346494674683
43,0.20195668190717697,0.1955634504556656
44,0.20131067372858524,0.1948719024658203
45,0.20068485289812088,0.19422262907028198
46,0.20009571500122547,0.1935943067073822
47,0.199454877525568,0.19298292696475983
48,0.19884196855127811,0.19237805902957916
49,0.19823035039007664,0.19177459180355072
50,0.19760472513735294,0.19116778671741486
51,0.19700845703482628,0.19058175384998322
52,0.19639434851706028,0.19001731276512146
53,0.19585235975682735,0.18945413827896118
54,0.19528851471841335,0.18890495598316193
55,0.194784514605999,0.188368022441864
56,0.19428139925003052,0.1878300905227661
57,0.19381816685199738,0.18730102479457855
58,0.19333583675324917,0.18678070604801178
59,0.19287088699638844,0.18627804517745972
60,0.19242151267826557,0.18579143285751343
61,0.191990926861763,0.185315802693367
62,0.1915445290505886,0.18484991788864136
63,0.1910834852606058,0.18439114093780518
64,0.19065459817647934,0.18394891917705536
65,0.1901904121041298,0.1834830343723297
66,0.18973510339856148,0.18300239741802216
67,0.18923903442919254,0.1825127750635147
68,0.18877415545284748,0.18202222883701324
69,0.18828005529940128,0.1815222203731537
70,0.18771078251302242,0.18100500106811523
71,0.1871633604168892,0.18048761785030365
72,0.1865973062813282,0.17993102967739105
73,0.18606496416032314,0.1793706864118576
74,0.18548338301479816,0.1788007915019989
75,0.18488472513854504,0.17821626365184784
76,0.18429898284375668,0.17762713134288788
77,0.18366526253521442,0.17703960835933685
78,0.183027820661664,0.17641998827457428
79,0.18240473233163357,0.17578893899917603
80,0.18175651878118515,0.17516274750232697
81,0.1811025533825159,0.17452684044837952
82,0.18042119592428207,0.17388787865638733
83,0.17974819988012314,0.17324016988277435
84,0.17902933433651924,0.17259016633033752
85,0.17832558415830135,0.17192314565181732
86,0.17761936597526073,0.1712459772825241
87,0.1769037116318941,0.17057541012763977
88,0.17617366276681423,0.16989627480506897
89,0.17543193139135838,0.1692107766866684
90,0.17471546307206154,0.16852664947509766
91,0.17397774010896683,0.1678280234336853
92,0.17320309951901436,0.16710181534290314
93,0.172422269359231,0.16635948419570923
94,0.1716436631977558,0.1656007319688797
95,0.17086406610906124,0.16483177244663239
96,0.17006121017038822,0.16405223309993744
97,0.16924812085926533,0.16327004134655
98,0.16842042282223701,0.16248023509979248
99,0.16763785108923912,0.16168729960918427
100,0.16680681705474854,0.16087384521961212
101,0.16594339162111282,0.16002768278121948
102,0.16512315720319748,0.15915194153785706
103,0.16423800587654114,0.1582498997449875
104,0.16337060183286667,0.15732505917549133
105,0.1624816171824932,0.15640290081501007
106,0.16162513196468353,0.15547479689121246
107,0.160732664167881,0.15457692742347717
108,0.15981160290539265,0.1537613421678543
109,0.1589013710618019,0.1529625654220581
110,0.1580110862851143,0.15219153463840485
111,0.15708468295633793,0.15142136812210083
112,0.15621350333094597,0.15063482522964478
113,0.15530205704271793,0.14984473586082458
114,0.15441976860165596,0.14903223514556885
115,0.15352897718548775,0.14822493493556976
116,0.15258686430752277,0.1474173367023468
