epoch,train_loss,val_loss
1,0.8565406501293182,0.2914871275424957
2,0.34563807025551796,0.7659933567047119
3,0.725601889193058,0.3125133216381073
4,0.2490383293479681,0.17821606993675232
5,0.2067916840314865,0.3436470925807953
6,0.32402313128113747,0.23330245912075043
7,0.1920907199382782,0.12068118155002594
8,0.11349596735090017,0.15588992834091187
9,0.1563076712191105,0.18690690398216248
10,0.17250226065516472,0.14489080011844635
11,0.12225029524415731,0.10397849977016449
12,0.09396337065845728,0.11641645431518555
13,0.1107658026739955,0.1175556406378746
14,0.10555449686944485,0.09646790474653244
15,0.08434088341891766,0.09373613446950912
16,0.08242690283805132,0.10111607611179352
17,0.0874899672344327,0.09347929060459137
18,0.07976635079830885,0.08558366447687149
19,0.07407663017511368,0.08560819923877716
20,0.07509083021432161,0.08422964066267014
21,0.07272939663380384,0.07949632406234741
22,0.06765586882829666,0.07842867821455002
23,0.06597411166876554,0.07874670624732971
24,0.06574854906648397,0.07572802901268005
25,0.06297468114644289,0.07182132452726364
26,0.060149116441607475,0.06975210458040237
27,0.05894938064739108,0.06800974160432816
28,0.057126741390675306,0.06617618352174759
29,0.05565547524020076,0.06528206914663315
30,0.054795459378510714,0.06376371532678604
31,0.05297655379399657,0.0617968812584877
32,0.05121396854519844,0.06080448627471924
33,0.05051195900887251,0.05943896248936653
34,0.04888578690588474,0.05805326998233795
35,0.04739743797108531,0.057225294411182404
36,0.046319717075675726,0.0557258278131485
37,0.04473668755963445,0.054694753140211105
38,0.04357560630887747,0.05358418822288513
39,0.042227109894156456,0.052323851734399796
40,0.0408948534168303,0.05151662230491638
41,0.03982295747846365,0.0505206435918808
42,0.03856780473142862,0.049673985689878464
43,0.03750992380082607,0.048720456659793854
44,0.03641599742695689,0.04779447615146637
45,0.0355272744782269,0.04680853709578514
46,0.034450963605195284,0.046103157103061676
47,0.03357564099133015,0.0449126660823822
48,0.032437640242278576,0.043920110911130905
49,0.031539252027869225,0.04290138557553291
50,0.03050373657606542,0.042089786380529404
51,0.029594572260975838,0.04114833474159241
52,0.028797660255804658,0.04022901505231857
53,0.02802504599094391,0.039376091212034225
54,0.027272993698716164,0.03869089484214783
55,0.026604591635987163,0.03778286278247833
56,0.02590422728098929,0.037089183926582336
