epoch,train_loss,val_loss
1,4.536433756351471,3.903200626373291
2,3.6454657912254333,3.105506658554077
3,2.8964638113975525,2.4424779415130615
4,2.273225873708725,1.9037402868270874
5,1.7712410688400269,1.4684454202651978
6,1.3728675097227097,1.1208876371383667
7,1.0508012473583221,0.8573534488677979
8,0.8148281276226044,0.6673651337623596
9,0.645561084151268,0.5386654138565063
10,0.5335665568709373,0.45752108097076416
11,0.46152637526392937,0.41182219982147217
12,0.4240613617002964,0.3899131715297699
13,0.4046695940196514,0.3824707269668579
14,0.4006073400378227,0.3830344080924988
15,0.4011959992349148,0.38663241267204285
16,0.4040847234427929,0.390180766582489
17,0.4065622389316559,0.39189186692237854
18,0.4064749740064144,0.3908572793006897
19,0.4035341814160347,0.3872531056404114
20,0.39797890558838844,0.38124674558639526
21,0.39042753353714943,0.37338435649871826
22,0.38050294294953346,0.3646131455898285
23,0.37038061767816544,0.3554588258266449
24,0.35970792546868324,0.34653645753860474
25,0.3493782840669155,0.3381882607936859
26,0.33961212262511253,0.3307424783706665
27,0.3304060474038124,0.32403457164764404
28,0.32239946722984314,0.31815269589424133
29,0.3153717890381813,0.3131869435310364
30,0.30930986255407333,0.30902326107025146
31,0.30396221578121185,0.30550646781921387
32,0.2993873581290245,0.3023124635219574
33,0.2951878160238266,0.29947251081466675
34,0.29139046743512154,0.2969147562980652
35,0.2881070300936699,0.2945411801338196
36,0.28452010452747345,0.2922021746635437
37,0.28122033923864365,0.2897697687149048
38,0.2779105305671692,0.2871037721633911
39,0.27438880130648613,0.2844091057777405
40,0.271000649780035,0.2816971242427826
41,0.2678273357450962,0.2789345681667328
42,0.26442836970090866,0.27623412013053894
43,0.261148177087307,0.2736171782016754
44,0.25803856179118156,0.2710856795310974
45,0.25486693903803825,0.26868903636932373
46,0.2517826985567808,0.2662665843963623
47,0.24876475147902966,0.26393571496009827
48,0.24586407653987408,0.26169395446777344
49,0.24313538894057274,0.259528249502182
50,0.2405722700059414,0.2574422061443329
51,0.23804287798702717,0.25536274909973145
52,0.23559663631021976,0.25339406728744507
53,0.23307022638618946,0.2514636516571045
54,0.230821181088686,0.24955686926841736
55,0.22870478592813015,0.24766144156455994
56,0.22641533985733986,0.24589046835899353
57,0.22425997257232666,0.2441270798444748
58,0.22232159785926342,0.24231678247451782
59,0.2201998345553875,0.2405490279197693
60,0.21836527064442635,0.23872241377830505
61,0.21646812558174133,0.23688723146915436
62,0.21464457549154758,0.23508363962173462
63,0.21284439787268639,0.23334616422653198
64,0.2111655231565237,0.23163391649723053
65,0.20957177318632603,0.22997304797172546
66,0.20794502831995487,0.22837337851524353
67,0.20639579184353352,0.22675293684005737
68,0.204884372651577,0.22518600523471832
69,0.2034210879355669,0.2236592322587967
70,0.2019786722958088,0.22217553853988647
71,0.20059739239513874,0.22073112428188324
72,0.19924649968743324,0.2193296104669571
73,0.19787318259477615,0.21797828376293182
74,0.19660097919404507,0.21665629744529724
75,0.1952951606363058,0.2153523564338684
76,0.19401050359010696,0.21409675478935242
77,0.19281287491321564,0.21285051107406616
78,0.19158348999917507,0.2116217166185379
79,0.19041370041668415,0.21039129793643951
80,0.18922854028642178,0.20917823910713196
81,0.18811886385083199,0.2079528272151947
82,0.18703092448413372,0.20674508810043335
83,0.1859846580773592,0.205582395195961
84,0.18486217223107815,0.20446352660655975
85,0.1838248409330845,0.20338033139705658
86,0.18276752531528473,0.20234328508377075
87,0.18177488818764687,0.20131172239780426
88,0.18077985756099224,0.20025654137134552
89,0.1798204854130745,0.1992175281047821
90,0.17887099459767342,0.19820047914981842
91,0.17792336270213127,0.19720540940761566
92,0.17700407840311527,0.19624674320220947
93,0.17608869075775146,0.19527722895145416
94,0.1752192098647356,0.19428125023841858
95,0.1743413582444191,0.19330929219722748
96,0.17348513007164001,0.19234855473041534
97,0.1726661864668131,0.19138118624687195
98,0.17183782160282135,0.19043201208114624
99,0.1710230465978384,0.18951469659805298
100,0.17023787088692188,0.18859237432479858
101,0.16944804415106773,0.18770001828670502
102,0.16869351640343666,0.18681220710277557
103,0.16795145720243454,0.18592746555805206
104,0.167203513905406,0.18506267666816711
105,0.1664895135909319,0.18420377373695374
106,0.16580325365066528,0.18335950374603271
107,0.16506792232394218,0.18257617950439453
108,0.1643764842301607,0.18178880214691162
109,0.16370606794953346,0.1810355931520462
110,0.1630147136747837,0.18030518293380737
111,0.1623267773538828,0.17959913611412048
112,0.16169504821300507,0.17890457808971405
113,0.1609876062721014,0.1782447099685669
114,0.16037460044026375,0.17757438123226166
115,0.1597601566463709,0.17690405249595642
116,0.15911596827208996,0.17625229060649872
117,0.15849030017852783,0.17559781670570374
118,0.15782416239380836,0.1749323308467865
119,0.15719984471797943,0.17423543334007263
120,0.15654752776026726,0.17353880405426025
121,0.1558756623417139,0.17285515367984772
122,0.15523193590342999,0.17219924926757812
123,0.15457536652684212,0.17156928777694702
124,0.15390930324792862,0.17093724012374878
125,0.15325899422168732,0.1703256368637085
126,0.15260352194309235,0.16971519589424133
127,0.15200953744351864,0.16907651722431183
128,0.15137936174869537,0.16847406327724457
129,0.15074510127305984,0.16784727573394775
130,0.15012980997562408,0.16722315549850464
131,0.14954204857349396,0.16659486293792725
132,0.14899872802197933,0.16598734259605408
133,0.1483854129910469,0.16539064049720764
134,0.14782256819307804,0.16478611528873444
135,0.14726417884230614,0.164219468832016
136,0.14669088833034039,0.16365616023540497
137,0.14612072333693504,0.16311368346214294
138,0.1455815639346838,0.16258272528648376
139,0.14505785331130028,0.1620563566684723
140,0.1444994267076254,0.16148914396762848
141,0.14396489411592484,0.1609145700931549
142,0.1434729229658842,0.16031768918037415
143,0.14295236393809319,0.15979036688804626
144,0.1424271184951067,0.15926864743232727
145,0.14190052263438702,0.15879178047180176
146,0.14142655581235886,0.15832190215587616
147,0.14092382974922657,0.1578332632780075
148,0.14042107202112675,0.15732283890247345
149,0.13993403874337673,0.15679626166820526
150,0.13944706320762634,0.15626132488250732
151,0.1389632597565651,0.15572962164878845
152,0.1385103389620781,0.1552266925573349
153,0.1380226481705904,0.1547369360923767
154,0.13758109137415886,0.15424446761608124
155,0.13712411746382713,0.1537073254585266
156,0.1366886142641306,0.15317951142787933
157,0.13623578660190105,0.15264666080474854
158,0.13578967936336994,0.1521429419517517
159,0.1353577822446823,0.15164020657539368
160,0.13494241423904896,0.15117411315441132
161,0.13448497280478477,0.15067584812641144
162,0.13407600857317448,0.15018010139465332
163,0.1336675062775612,0.1497253179550171
164,0.13326100632548332,0.14927586913108826
165,0.13282576389610767,0.1488114297389984
166,0.13243415020406246,0.14835280179977417
167,0.13205556478351355,0.14792679250240326
168,0.13166013546288013,0.14751721918582916
169,0.13130955770611763,0.14712399244308472
170,0.13092493265867233,0.14671503007411957
171,0.13056350778788328,0.14629150927066803
172,0.13021209836006165,0.14587458968162537
173,0.12987912632524967,0.1454700231552124
174,0.12955692410469055,0.1450812667608261
175,0.12921380065381527,0.14466476440429688
176,0.12889324221760035,0.14425408840179443
177,0.12855866830796003,0.14383795857429504
178,0.12827604915946722,0.1434011608362198
179,0.12794315442442894,0.1430269181728363
180,0.12762625981122255,0.14262108504772186
181,0.12731655314564705,0.14223404228687286
182,0.12698447052389383,0.14184033870697021
183,0.12668342422693968,0.14143986999988556
184,0.12637278717011213,0.1410498321056366
185,0.1260743960738182,0.1406591385602951
186,0.12574411183595657,0.1402824968099594
187,0.12542871478945017,0.1399182677268982
188,0.12512823846191168,0.13953982293605804
189,0.12480601016432047,0.13914665579795837
190,0.12446389812976122,0.13870789110660553
191,0.1241222582757473,0.13821034133434296
192,0.12375717516988516,0.13764727115631104
193,0.12338335625827312,0.13700982928276062
194,0.12300662882626057,0.13637275993824005
195,0.12261636834591627,0.13579022884368896
196,0.122279136441648,0.13526003062725067
197,0.12193740252405405,0.1347254067659378
198,0.12158998381346464,0.13422781229019165
199,0.12123462930321693,0.13372793793678284
200,0.12091873027384281,0.1332571655511856
201,0.12057189457118511,0.13277995586395264
202,0.12023128196597099,0.13231313228607178
203,0.11993360798805952,0.13186946511268616
204,0.11962778121232986,0.13142116367816925
205,0.11928844917565584,0.1309298723936081
206,0.1189789455384016,0.1304463893175125
207,0.11865350045263767,0.1299925595521927
208,0.11832990776747465,0.12952956557273865
209,0.11800091341137886,0.12903496623039246
210,0.11767828743904829,0.12857669591903687
211,0.11735065933316946,0.12818029522895813
212,0.11703694146126509,0.12777429819107056
213,0.11671328917145729,0.12734051048755646
214,0.11642019357532263,0.12687547504901886
215,0.11608136910945177,0.12646758556365967
216,0.11576724983751774,0.12596093118190765
217,0.11547239124774933,0.12545263767242432
218,0.11516682524234056,0.12489711493253708
219,0.11481270380318165,0.12441124022006989
220,0.11450424883514643,0.12395761162042618
221,0.11416642740368843,0.12345823645591736
222,0.11382696684449911,0.122954823076725
223,0.11347597185522318,0.122484490275383
224,0.11313057877123356,0.12204582244157791
225,0.11278543621301651,0.12158843874931335
226,0.11241527181118727,0.12111879140138626
227,0.11208274494856596,0.1206829771399498
228,0.11180102359503508,0.12029151618480682
229,0.11141815222799778,0.1198512464761734
230,0.11105590872466564,0.11947082728147507
231,0.11068651080131531,0.11913572996854782
232,0.11034964118152857,0.11886557936668396
233,0.11002677213400602,0.11860523372888565
234,0.10966305993497372,0.11828824877738953
235,0.10933252330869436,0.11793041229248047
236,0.1090266052633524,0.11755507439374924
237,0.1087011294439435,0.11716117709875107
238,0.10837526340037584,0.116684190928936
239,0.10809256136417389,0.11619982868432999
240,0.10774266812950373,0.11583123356103897
241,0.10743944440037012,0.11552988737821579
242,0.10707418154925108,0.11515799164772034
243,0.10673629958182573,0.1147831454873085
244,0.10641938634216785,0.11434591561555862
245,0.10604709386825562,0.1139991357922554
246,0.10566169396042824,0.11364924162626266
247,0.10531162843108177,0.11326568573713303
248,0.10493501462042332,0.11296346783638
249,0.10457430221140385,0.1126873567700386
250,0.10422796104103327,0.11239120364189148
251,0.10386665537953377,0.11204908043146133
252,0.10348941758275032,0.11173532158136368
253,0.10310932714492083,0.11139635741710663
254,0.10272780805826187,0.11110284179449081
255,0.10232711024582386,0.11080905795097351
256,0.10189067665487528,0.11053913831710815
257,0.10149538144469261,0.11025913059711456
258,0.10108330100774765,0.11005330830812454
259,0.10070363711565733,0.10979458689689636
260,0.10025376826524734,0.10950744897127151
261,0.09982846677303314,0.10919731855392456
262,0.09938031155616045,0.10879914462566376
263,0.09894153568893671,0.10846457630395889
264,0.09847348369657993,0.10813429951667786
265,0.09804098214954138,0.10779739171266556
266,0.09755405690521002,0.10747341066598892
267,0.09712239168584347,0.10709073394536972
